"category","internationalTitle","localTitle","isNewEntry","isPromoted","openingHours","holiday","price","maxPrice","minPrice","address","url","telephone","properties","rating","ammenityScore","ammenityDescription","latitude","longitude","mapUri"
"Japanese","Hirosaku","ひろ作","False","False","Lunch = 11:45-12:00 (L.O.)Dinner = 18:00-20:00 (L.O.)","Closed Saturday, Sunday and Public Holidays","Lunch = ¥3,500-19,000Dinner = ¥44,000-55,000","55000","3500","3-6-13 Shimbashi, Minato-ku, Tokyo","null","03-3591-0901","Cash only, Private room with maximum capacity 6, Reservation required","one star","1","Quiet comfortable","35.666262000000000","139.755162000000000","https://maps.google.com/maps?q=35.666262000000000%2C139.755162000000000%283-6-13%20Shimbashi%2C%20Minato-ku%2C%20Tokyo%29&ll=35.666262000000000%2c139.755162000000000&hl=en"
"Italian","Fiorenza","フィオレンツァ","False","False","Lunch = 11:30-14:00 (L.O.)Saturday & Public Holidays 11:30-13:30 (L.O.)Dinner = 18:00-21:00 (L.O.)","Closed Sunday","Lunch = ¥1,500-4,000Dinner = ¥5,000-9,000","9000","1500","1F, Vort Kyobashi, 3-3-11 Kyobashi, Chuo-ku, Tokyo","http://www.carpediem1995.com/fiorenza","03-6425-7208","Cash only at lunch, Completely no smoking area, Reservation required","Bib Gourmand","2","Comfortable","35.67550913","139.7683024","https://maps.google.com/maps?q=35.67550913%2C139.7683024%281F%2C%20Vort%20Kyobashi%2C%203-3-11%20Kyobashi%2C%20Chuo-ku%2C%20Tokyo%29&ll=35.67550913%2c139.7683024&hl=en"
"French","Feu","フウ","False","False","Lunch = 11:30-15:00 L.O.13:30Dinner = 18:00-23:00 L.O.21:00","Closed Sunday and 3rd Monday","Lunch = ¥5,000-11,000Dinner = ¥16,000","16000","5000","1-26-16 Minamiaoyama, Minato-ku, Tokyo","http://feu.co.jp/","03-3479-0230","No smoking area, Reservation required, Interesting wine list","one star","3","Very comfortable","35.667127000000000","139.726929000000000","https://maps.google.com/maps?q=35.667127000000000%2C139.726929000000000%281-26-16%20Minamiaoyama%2C%20Minato-ku%2C%20Tokyo%29&ll=35.667127000000000%2c139.726929000000000&hl=en"
"Tempura","Kyobashi Tempura Fukamachi","京橋 てんぷら 深町","False","False","Lunch = 11:30-14:00 L.O.13:30weekends 12:00-15:00 L.O.13:45Dinner = 17:00-19:00、19:30-22:00","Closed Monday and 1st & 3rd Sunday of the month","Lunch = ¥3,500-11,000Dinner = ¥16,000-21,000","21000","3500","2-5-2 Kyobashi, Chuo-ku, Tokyo","null","03-5250-8777","Cash only, Completely no smoking area, Counter restaurant, Reservation required","one star","1","Quiet comfortable","35.676520000000000","139.770421000000000","https://maps.google.com/maps?q=35.676520000000000%2C139.770421000000000%282-5-2%20Kyobashi%2C%20Chuo-ku%2C%20Tokyo%29&ll=35.676520000000000%2c139.770421000000000&hl=en"
"Japanese","Ginza Fukuju","銀座 福樹","False","False","Dinner = 18:00-22:30 L.O.20:30","Closed Saturday, Sunday and Public Holidays","Dinner = ¥31,000-60,000","60000","31000","5F, Iseyoshi Bldg, 8-8-19 Ginza, Chuo-ku, Tokyo","null","03-3571-8596","No smoking area, Private room with maximum capacity 8, Counter restaurant, Reservation required","two stars","2","Comfortable","35.668558791820814","139.76153055510372","https://maps.google.com/maps?q=35.668558791820814%2C139.76153055510372%285F%2C%20Iseyoshi%20Bldg%2C%208-8-19%20Ginza%2C%20Chuo-ku%2C%20Tokyo%29&ll=35.668558791820814%2c139.76153055510372&hl=en"
"Japanese","Kioicho Fukudaya","紀尾井町 福田家","False","False","Lunch = Friday & Saturday 11:30-14:30 L.O.13:00Dinner = 17:00-22:00 L.O.20:00","Closed Sunday and Public Holidays","Lunch = ¥19,000Dinner = ¥32,000-38,000","38000","19000","1-13 Kioicho, Chiyoda-ku, Tokyo","http://www.kioicho-fukudaya.jp/","03-3261-8577","Shoes must be removed, Private room with maximum capacity 20, Reservation required","two stars","3.5","Very comfortable (more pleasant if in red)","35.680298","139.735961","https://maps.google.com/maps?q=35.680298%2C139.735961%281-13%20Kioicho%2C%20Chiyoda-ku%2C%20Tokyo%29&ll=35.680298%2c139.735961&hl=en"
"Izakaya","Fukuden","ふく田","False","False","Dinner = 18:00-21:00 (L.O.)","Closed Sunday and Monday","Dinner = ¥5,000-8,000","8000","5000","3-27-6 Botan, Koto-ku, Tokyo","null","03-3820-5602","Completely no smoking area, Reservation required","Bib Gourmand","1","Quiet comfortable","35.66801648","139.8002881","https://maps.google.com/maps?q=35.66801648%2C139.8002881%283-27-6%20Botan%2C%20Koto-ku%2C%20Tokyo%29&ll=35.66801648%2c139.8002881&hl=en"
"Sushi","Sushi Fukumoto","鮨 福元","False","False","Dinner = 18:00-23:00 (L.O.)Sunday & Public Holidays 17:00-21:00 (L.O.)","Closed Wednesday","Dinner = ¥19,000","19000","19000","B1F, Hanabu Bldg, 5-17-6 Daizawa, Setagaya-ku, Tokyo","http://www.sushifukumoto.jp/","03-5481-9537","Completely no smoking area, Private room with maximum capacity 6, Counter restaurant, Reservation required, Open Sunday, Late dining","one star","1","Quiet comfortable","35.657065000000000","139.666585000000000","https://maps.google.com/maps?q=35.657065000000000%2C139.666585000000000%28B1F%2C%20Hanabu%20Bldg%2C%205-17-6%20Daizawa%2C%20Setagaya-ku%2C%20Tokyo%29&ll=35.657065000000000%2c139.666585000000000&hl=en"
"Japanese","Fushikino","ふしきの","False","False","Dinner = 18:00-23:00","Closed Sunday and Public Holidays","Dinner = ¥15,000","15000","15000","2F, Kagurazaka Tsunasho Terrace, 4-3-11 Kagurazaka, Shinjuku-ku, Tokyo","http://www.fushikino.com/","03-3269-4556","Completely no smoking area, Private room with maximum capacity 4, Counter restaurant, Reservation required, Interesting sake list","one star","2.5","Comfortable (more pleasant if in red)","35.701673000000000","139.740087000000000","https://maps.google.com/maps?q=35.701673000000000%2C139.740087000000000%282F%2C%20Kagurazaka%20Tsunasho%20Terrace%2C%204-3-11%20Kagurazaka%2C%20Shinjuku-ku%2C%20Tokyo%29&ll=35.701673000000000%2c139.740087000000000&hl=en"
"Unagi","Funayo","鮒與","False","False","Lunch = 11:00-14:00 or when the day’s stock runs outDinner = 17:00-21:00 or when the day’s stock runs outSunday & Public Holidays 17:00-20:30","Closed Wednesday","Lunch = ¥2,000-5,000Dinner = ¥2,000-5,000","5000","2000","1-34-8 Uehara, Shibuya-ku, Tokyo","http://funayo.com/","03-3467-6231","Cash only, Completely no smoking area, Reservation not accepted, Open Sunday","Bib Gourmand","1","Quiet comfortable","35.66942497","139.6818083","https://maps.google.com/maps?q=35.66942497%2C139.6818083%281-34-8%20Uehara%2C%20Shibuya-ku%2C%20Tokyo%29&ll=35.66942497%2c139.6818083&hl=en"
"Italian","Bvlgari il Ristorante Luca Fantin","ブルガリ イル・リストランテ ルカ・ファンティン","False","False","Lunch = 11:30-14:00 (L.O.)Dinner = 17:30-20:30 (L.O.) except Sunday & Public Holiday from October to December","Closed Sunday from January to September, and Monday from January to September","Lunch = ¥10,000-15,000Dinner = ¥19,000-31,000","31000","10000","9F, Bulgari Ginza Tower, 2-7-12 Ginza, Chuo-ku, Tokyo","http://www.bulgarihotels.com/","03-6362-0555","Wheelchair access, Completely no smoking area, Private room with maximum capacity 8, Reservation required, Interesting wine list","one star","3","Very comfortable","35.672827000000000","139.767458000000000","https://maps.google.com/maps?q=35.672827000000000%2C139.767458000000000%289F%2C%20Bulgari%20Ginza%20Tower%2C%202-7-12%20Ginza%2C%20Chuo-ku%2C%20Tokyo%29&ll=35.672827000000000%2c139.767458000000000&hl=en"
"Chinese","Fureika","富麗華","False","False","Lunch = 11:30-14:00 (L.O.)Dinner = 17:30-22:00 (L.O.)","null","Lunch = ¥3,000-20,000Dinner = ¥10,000-42,000","42000","3000","3-7-5 Higashiazabu, Minato-ku, Tokyo","http://www.chuugokuhanten.com/","03-5561-7788","No smoking area, Car park, Private room with maximum capacity 100, Reservation required, Open Sunday, Late dining","one star","2.5","Comfortable (more pleasant if in red)","35.656219000000000","139.738460000000000","https://maps.google.com/maps?q=35.656219000000000%2C139.738460000000000%283-7-5%20Higashiazabu%2C%20Minato-ku%2C%20Tokyo%29&ll=35.656219000000000%2c139.738460000000000&hl=en"
"French","Beige Alain Ducasse","ベージュ アラン・デュカス","False","False","Lunch = 11:30-16:00 L.O.14:00Dinner = 18:00-23:30 L.O.20:30","Closed Monday and Tuesday","Lunch = ¥7,000-30,000Dinner = ¥16,000-30,000","30000","7000","10F, Chanel Ginza Bldg, 3-5-3 Ginza, Chuo-ku, Tokyo","http://www.beige-tokyo.com/","03-5159-5500","Completely no smoking area, Car park, Reservation required, Open Sunday, Interesting wine list","two stars","4.5","Top class comfort (more pleasant if in red)","35.673080000000000","139.766511000000000","https://maps.google.com/maps?q=35.673080000000000%2C139.766511000000000%2810F%2C%20Chanel%20Ginza%20Bldg%2C%203-5-3%20Ginza%2C%20Chuo-ku%2C%20Tokyo%29&ll=35.673080000000000%2c139.766511000000000&hl=en"
"Pizza","Pizzeria Bella Napoli","ピッツェリア ベッラ ナポリ","False","False","Dinner = 18:00-22:30 L.O.22:00Sunday & Public Holidays 17:00-21:30 L.O.21:00","Closed Monday","Dinner = ¥3,000-4,000","4000","3000","9-3 Takabashi, Koto-ku, Tokyo","null","03-5600-8986","Cash only, Completely no smoking area, Reservation required, Open Sunday, Late dining","Bib Gourmand","1","Quiet comfortable","35.6853507","139.7990906","https://maps.google.com/maps?q=35.6853507%2C139.7990906%289-3%20Takabashi%2C%20Koto-ku%2C%20Tokyo%29&ll=35.6853507%2c139.7990906&hl=en"
"Italian","Per Bacco","ペル・バッコ","False","False","Lunch = 12:00-15:00 L.O.14:00Dinner = 18:00-23:00 L.O.21:00","Closed Wednesday","Lunch = ¥1,500-2,000Dinner = ¥5,000-6,000","6000","1500","3-10-3 Higashinakano, Nakano-ku, Tokyo","null","03-5937-4439","Cash only at lunch, No smoking area, Reservation required, Open Sunday","Bib Gourmand","1","Quiet comfortable","35.70807406","139.683035","https://maps.google.com/maps?q=35.70807406%2C139.683035%283-10-3%20Higashinakano%2C%20Nakano-ku%2C%20Tokyo%29&ll=35.70807406%2c139.683035&hl=en"
"Pizza","Vento e Mare","ベント エ マーレ","False","False","Lunch = 11:30-14:00 (L.O.)weekends 11:30-14:30 (L.O.)Dinner = 18:00-21:30 (L.O.)Sunday & Public Holidays 17:30-21:30 (L.O.)","Closed Monday (unless Public Holiday, then Tuesday) and 1st Tuesday of the month","Lunch = ¥1,000-4,000Dinner = ¥2,500-4,000","4000","1000","5-26-10 Nishigotanda, Shinagawa-ku, Tokyo","null","03-3494-1443","Cash only, Completely no smoking area, Reservation required, Open Sunday","Bib Gourmand","1","Quiet comfortable","35.62355833","139.7111633","https://maps.google.com/maps?q=35.62355833%2C139.7111633%285-26-10%20Nishigotanda%2C%20Shinagawa-ku%2C%20Tokyo%29&ll=35.62355833%2c139.7111633&hl=en"
"Soba","Edosoba Hosokawa","江戸蕎麦 ほそ川","False","False","Lunch = 11:45-14:30 or when the day’s stock runs outDinner = 17:30-20:00 or when the day’s stock runs out","Closed Monday and 3rd Tuesday","Lunch = ¥2,000-6,000Dinner = ¥2,000-6,000","6000","2000","1-6-5 Kamezawa, Sumida-ku, Tokyo","http://www.edosoba-hosokawa.jp/","03-3626-1125","Cash only, Completely no smoking area, Open Sunday","one star","1","Quiet comfortable","35.696701","139.798036","https://maps.google.com/maps?q=35.696701%2C139.798036%281-6-5%20Kamezawa%2C%20Sumida-ku%2C%20Tokyo%29&ll=35.696701%2c139.798036&hl=en"
"Ramen","Sobahouse Konjikihototogisu","Sobahouse 金色不如帰","False","True","Lunch = 11:30-15:00 or when the day’s stock runs out Dinner = Tuesday-Saturday 18:30-21:30 or when the day’s stock runs out","null","Lunch = Under ¥1,500Dinner = Under ¥1,500","1500","1500","1F, Dainijuni Kyutei Mansion, 2-4-1 Shinjuku, Shinjyuku-ku, Tokyo","null","03-5315-4733","Lunch and/or dinner for ¥1,500 and less, Cash only, Completely no smoking area, Counter restaurant, Reservation not accepted, Open Sunday","one star","0","Simple","35.68882546","139.7082397","https://maps.google.com/maps?q=35.68882546%2C139.7082397%281F%2C%20Dainijuni%20Kyutei%20Mansion%2C%202-4-1%20Shinjuku%2C%20Shinjyuku-ku%2C%20Tokyo%29&ll=35.68882546%2c139.7082397&hl=en"
"Izakaya","Homura","穂むら","False","False","Dinner = 18:00-23:00Saturday & Public Holidays 18:00-22:00","Closed Sunday","Dinner = ¥5,000-7,000","7000","5000","1F, Chojamaru Bldg, 2-15-5 Kamiosaki, Shinagawa-ku, Tokyo","null","03-3444-5637","Shoes must be removed, Completely no smoking area, Private room with maximum capacity 2, Reservation required","Bib Gourmand","1","Quiet comfortable","35.6348307","139.7166945","https://maps.google.com/maps?q=35.6348307%2C139.7166945%281F%2C%20Chojamaru%20Bldg%2C%202-15-5%20Kamiosaki%2C%20Shinagawa-ku%2C%20Tokyo%29&ll=35.6348307%2c139.7166945&hl=en"
"Yoshoku","Ponta Honke","ぽん多 本家","False","False","Lunch = 11:00-13:45 (L.O.)Dinner = Tuesday-Saturday 16:30-19:45 (L.O.)Sunday & Public Holidays 16:00-19:45 (L.O.)","Closed Monday (unless Public Holiday, then Tuesday)","Lunch = ¥4,000-9,000Dinner = ¥4,000-9,000","9000","4000","3-23-3 Ueno, Taito-ku, Tokyo","null","03-3831-2351","Private room with maximum capacity 8, Reservation required, Open Sunday","Bib Gourmand","2","Comfortable","35.70632512","139.7729975","https://maps.google.com/maps?q=35.70632512%2C139.7729975%283-23-3%20Ueno%2C%20Taito-ku%2C%20Tokyo%29&ll=35.70632512%2c139.7729975&hl=en"
"Tonkatsu","Ponchiken","ポンチ軒","False","False","Lunch = 11:15-14:00 (L.O.)Dinner = 17:30-20:30 (L.O.)","Closed Sunday","Lunch = ¥1,500-3,000Dinner = ¥2,000-4,000","4000","1500","1F, Ougi Bldg, 2-8 Kandaogawamachi, Chiyoda-ku, Tokyo","http://www.shunkoutei.com/ponchi/","03-3293-2110","Cash only, Completely no smoking area","Bib Gourmand","1","Quiet comfortable","35.69491169","139.7639651","https://maps.google.com/maps?q=35.69491169%2C139.7639651%281F%2C%20Ougi%20Bldg%2C%202-8%20Kandaogawamachi%2C%20Chiyoda-ku%2C%20Tokyo%29&ll=35.69491169%2c139.7639651&hl=en"
"Japanese","Makimura","まき村","False","False","Dinner = 18:00-22:00 L.O.20:00","Closed Sunday and Public Holiday Mondays","Dinner = ¥24,000","24000","24000","3-11-5 Minamioi, Shinagawa-ku, Tokyo","null","03-3768-6388","Completely no smoking area, Private room with maximum capacity 8, Counter restaurant, Reservation required","three stars","2.5","Comfortable (more pleasant if in red)","35.590864000000000","139.735467000000000","https://maps.google.com/maps?q=35.590864000000000%2C139.735467000000000%283-11-5%20Minamioi%2C%20Shinagawa-ku%2C%20Tokyo%29&ll=35.590864000000000%2c139.735467000000000&hl=en"
"Sushi","Sushi Masuda","鮨 ます田","False","False","Lunch = 12:00-14:00Dinner = 17:30-23:00","Closed Sunday and Public Holidays","Lunch = ¥31,000Dinner = ¥31,000","31000","31000","B1F, BC Minamiaoyama Property, 5-8-11 Minamiaoyama, Minato-ku, Tokyo","http://sushimasuda.jp/","03-6418-1334","Completely no smoking area, Private room with maximum capacity 6, Counter restaurant, Reservation required","two stars","1","Quiet comfortable","35.66260054","139.7119297","https://maps.google.com/maps?q=35.66260054%2C139.7119297%28B1F%2C%20BC%20Minamiaoyama%20Property%2C%205-8-11%20Minamiaoyama%2C%20Minato-ku%2C%20Tokyo%29&ll=35.66260054%2c139.7119297&hl=en"
"Japanese","Maniwa","まにわ","False","False","Dinner = 18:00-23:30","Closed Sunday and Public Holidays","Dinner = ¥4,500","4500","4500","2-10-11 Asagayakita, Suginami-ku, Tokyo","null","03-6421-3456","Cash only, Completely no smoking area, Counter restaurant, Reservation required","Bib Gourmand","1","Quiet comfortable","35.70580502","139.6335628","https://maps.google.com/maps?q=35.70580502%2C139.6335628%282-10-11%20Asagayakita%2C%20Suginami-ku%2C%20Tokyo%29&ll=35.70580502%2c139.6335628&hl=en"
"Tonkatsu","Marugo","丸五","False","False","Lunch = 11:30-14:00 (L.O.)Dinner = 17:00-20:00 (L.O.)","Closed Monday and 1st, 2nd & 3rd Tuesday of the month","Lunch = ¥2,000-3,000Dinner = ¥2,000-3,000","3000","2000","1-8-14 Sotokanda, Chiyoda-ku, Tokyo","null","03-3255-6595","Cash only, Completely no smoking area, Open Sunday","Bib Gourmand","1","Quiet comfortable","35.69914227","139.7696841","https://maps.google.com/maps?q=35.69914227%2C139.7696841%281-8-14%20Sotokanda%2C%20Chiyoda-ku%2C%20Tokyo%29&ll=35.69914227%2c139.7696841&hl=en"
"French","Maruyama","","False","False","Lunch = 11:30-15:00 L.O.13:30Dinner = 17:30-23:00 L.O.21:00","Closed Monday (unless Public Holiday, then Tuesday)","Lunch = ¥2,000-5,000Dinner = ¥4,000-6,000","6000","2000","B1F, Maruyoshi Bldg, 1-5-12 Sakuradai, Nerima-ku, Tokyo","null","03-5946-9501","Cash only, Completely no smoking area, Reservation required, Open Sunday","Bib Gourmand","1","Quiet comfortable","35.73894715","139.661867","https://maps.google.com/maps?q=35.73894715%2C139.661867%28B1F%2C%20Maruyoshi%20Bldg%2C%201-5-12%20Sakuradai%2C%20Nerima-ku%2C%20Tokyo%29&ll=35.73894715%2c139.661867&hl=en"
"Tempura","Ozashiki Tempura Mitsuta","御座敷てんぷら 三ツ田","False","False","Lunch = 11:30-14:00 (L.O.)Dinner = 17:30-20:00 (L.O.)","Closed Sunday and Public Holidays","Lunch = ¥17,000Dinner = ¥20,000","20000","17000","1-12-15 Tsukiji, Chuo-ku, Tokyo","null","03-3541-5577","Shoes must be removed, Private room with maximum capacity 14, Reservation required","one star","2","Comfortable","35.668349000000000","139.770091000000000","https://maps.google.com/maps?q=35.668349000000000%2C139.770091000000000%281-12-15%20Tsukiji%2C%20Chuo-ku%2C%20Tokyo%29&ll=35.668349000000000%2c139.770091000000000&hl=en"
"Ramen","Mitsufuji","三藤","False","False","Lunch = 11:30-15:00 (L.O.)Dinner = 18:00-22:00 (L.O.)","Closed Tuesday (unless Public Holiday, then Wednesday)","Lunch = Under ¥1,500Dinner = ¥1,000-2,000","2000","1000","1-14-2 Midorigaoka, Meguro-ku, Tokyo","http://mitsu-fuji.com/","070-5563-0032","Lunch and/or dinner for ¥1,500 and less, Cash only, Completely no smoking area, Counter restaurant, Open Sunday, Late dining","Bib Gourmand","1","Quiet comfortable","35.61003","139.677513","https://maps.google.com/maps?q=35.61003%2C139.677513%281-14-2%20Midorigaoka%2C%20Meguro-ku%2C%20Tokyo%29&ll=35.61003%2c139.677513&hl=en"
"French","Maison Paul Bocuse","メゾン ポール・ボキューズ","False","False","Lunch = 12:00-14:00 (L.O.)Dinner = 18:00-20:30 (L.O.)","Closed Monday (unless Public Holiday, then Tuesday)","Lunch = ¥5,000-25,000Dinner = ¥10,000-30,000","30000","5000","B1F, Daikanyama Forum, 17-16 Sarugakucho, Shibuya-ku, Tokyo","http://www.paulbocuse.jp/maison","03-5458-6324","No smoking area, Private room with maximum capacity 16, Reservation required, Open Sunday, Interesting wine list","one star","3","Very comfortable","35.649398000000000","139.698662000000000","https://maps.google.com/maps?q=35.649398000000000%2C139.698662000000000%28B1F%2C%20Daikanyama%20Forum%2C%2017-16%20Sarugakucho%2C%20Shibuya-ku%2C%20Tokyo%29&ll=35.649398000000000%2c139.698662000000000&hl=en"
"Tempura","Tempura Motoyoshi","天ぷら 元吉","False","False","Dinner = 18:00-22:30 (L.O.)","Closed Sunday and Public Holiday Mondays","Dinner = ¥19,000","19000","19000","B1F, Central Aoyama No.6, 3-2-4 Minamiaoyama, Minato-ku, Tokyo","http://www.motoyoshi-1120.com/","03-3401-0722","Completely no smoking area, Counter restaurant, Reservation required, Late dining","one star","1","Quiet comfortable","35.667810000000000","139.717155000000000","https://maps.google.com/maps?q=35.667810000000000%2C139.717155000000000%28B1F%2C%20Central%20Aoyama%20No.6%2C%203-2-4%20Minamiaoyama%2C%20Minato-ku%2C%20Tokyo%29&ll=35.667810000000000%2c139.717155000000000&hl=en"
